Tag_Name,Price,Value_for_Money,Year_of_Launch,Country,State,Sales,Total_Users,Total_Revenue,Profit,Best_in_Tech,Practical_Use_Case
Jio_tags,19,Medium,2023,United Kingdom,Tameside,1420,971,26980,5504.8271209056375,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Caerphilly [Caerffili GB-CAF],992,648,18848,2762.964036031298,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,East Lothian,810,498,15390,4587.270562465989,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Islington,4846,3482,92074,18947.6715356843,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,North East Lincolnshire,4310,2230,81890,8344.352431967542,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Rotherham,4624,3198,87856,15848.008469210716,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Telford and Wrekin,744,461,14136,3055.516776273101,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,"Armagh City, Banbridge and Craigavon",2271,1694,43149,10944.945906968018,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Eilean Siar,1420,829,26980,5517.513558059886,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Central Bedfordshire,3124,1748,59356,7247.060291805413,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Inverclyde,1665,956,31635,8559.30366584466,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Newcastle upon Tyne,645,360,12255,1328.670407798723,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Rutland,1204,876,22876,2493.9446184184226,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Thurrock,4994,2976,94886,22386.402413122923,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Aberdeenshire,2734,2016,51946,13364.095623766052,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Causeway Coast and Glens,1438,930,27322,8100.046866603597,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Enfield,3915,2414,74385,16564.221237287697,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Kensington and Chelsea,1384,979,26296,3262.4856172944505,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Norfolk,4821,2873,91599,9832.821747268077,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Sandwell,3053,2121,58007,9862.643181696902,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Torbay,2296,1509,43624,6249.783836189322,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Aberdeen City,3670,2382,69730,14295.089310997299,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Ceredigion [Sir Ceredigion],2414,1446,45866,11542.07318532877,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,England,2609,1954,49571,13854.461458959675,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Kent,4569,2996,86811,21665.796364570087,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Nottingham,3660,2372,69540,15021.838978608279,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,South Ayrshire,4181,2568,79439,14158.727009531858,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Torfaen [Tor-faen],3182,1694,60458,16792.186282543724,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Argyll and Bute,1855,943,35245,5843.98307449222,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Cheshire East,2060,1313,39140,4594.932356586519,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,East Renfrewshire,1483,835,28177,2846.3398907305036,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Kingston upon Hull,4472,2290,84968,17547.63417368879,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Northern Ireland,536,297,10184,2410.061449821865,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Scottish Borders,4536,3392,86184,9678.756677880447,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Trafford,1824,1131,34656,7571.696837032048,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Isle of Anglesey [Sir Ynys Môn GB-YNM],3245,2085,61655,14330.003196624048,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Cheshire West and Chester,4430,3172,84170,20771.639575666613,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,East Riding of Yorkshire,4811,3364,91409,21178.584750858405,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Kirklees,2204,1286,41876,6186.676750152282,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,North Lanarkshire,2216,1484,42104,9419.602693674424,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Scotland,2969,1624,56411,15587.906459341646,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Tower Hamlets,1056,758,20064,2123.763497361079,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Ards and North Down,3219,1879,61161,15210.841692610205,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Calderdale,4498,2250,85462,18052.680687993543,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Essex,1088,682,20672,2093.601748026077,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Kingston upon Thames,3617,2103,68723,14567.136134959937,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,North Lincolnshire,4955,2799,94145,21352.193383662583,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Suffolk,1507,793,28633,7221.402386468113,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,"Vale of Glamorgan, The [Bro Morgannwg GB-BMG]",1747,1240,33193,5922.635032300082,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Antrim and Newtownabbey,2882,2112,54758,6598.445537062724,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Clackmannanshire,2387,1653,45353,13127.86022521794,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,East Sussex,1540,1066,29260,7072.5633709345875,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Knowsley,1385,812,26315,5899.378370010232,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,"Newry, Mourne and Down",2853,2132,54207,12750.05294106448,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Sefton,4247,2811,80693,17662.0170137458,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Warwickshire,3007,1521,57133,5966.096973901241,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Angus,4499,3116,85481,20229.854417540133,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Cumbria,4109,2217,78071,15122.968161308028,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Falkirk,1015,615,19285,3669.499752839558,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Lancashire,538,339,10222,2710.712413601309,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,North Northamptonshire,1598,887,30362,3536.450661397643,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,South Gloucestershire,3655,2425,69445,10739.801570478128,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,West Berkshire,3396,2515,64524,6856.350098448947,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Bath and North East Somerset,1488,1095,28272,5200.506140827066,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Fife,4526,3354,85994,21672.106036241144,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Camden,4463,3039,84797,21128.648221837935,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Lisburn and Castlereagh,2355,1688,44745,10872.355235769914,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,North Somerset,2309,1653,43871,8539.138363293061,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Sheffield,2107,1137,40033,5634.254422455418,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,West Dunbartonshire,4176,2898,79344,20168.004568287528,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Blackburn with Darwen,4133,2852,78527,17687.74063935003,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Carmarthenshire [Sir Gaerfyrddin GB-GFY],1459,836,27721,7827.501345024739,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Flintshire [Sir y Fflint GB-FFL],4973,3253,94487,24501.183802493193,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Hounslow,3724,1863,70756,15542.648794200486,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Lambeth,4465,2997,84835,15784.500118759184,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Neath Port Talbot [Castell-nedd Port Talbot GB-CTL],1516,818,28804,6633.673344354486,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,St. Helens,616,398,11704,2184.5439899928515,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Waltham Forest,4288,2304,81472,15717.555373022544,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,"Bournemouth, Christchurch and Poole",2513,1503,47747,9357.827908247698,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Cornwall,665,380,12635,3019.719226241773,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Fermanagh and Omagh,2543,1767,48317,5214.552556871315,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Leicester,713,490,13547,1750.0612673908229,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Nottinghamshire,3436,2208,65284,6768.222562005243,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Shropshire,3220,2060,61180,6237.556089021131,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Wigan,501,317,9519,2632.0672503033543,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Bedford,2449,1244,46531,5384.367210224054,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Coventry,1417,822,26923,7955.565503750596,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Gateshead,589,396,11191,2910.973149945949,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Leeds,3541,1806,67279,15748.4726505253,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,North Tyneside,2395,1578,45505,10980.135586757287,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Stockport,2425,1573,46075,10289.511221862698,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Wiltshire,2770,1759,52630,12726.571027740347,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Barking and Dagenham,4411,2992,83809,21819.305782799238,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Cardiff [Caerdydd GB-CRD],4706,3311,89414,10374.07777492787,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Glasgow City,707,450,13433,3539.052188781236,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Leicestershire,909,563,17271,1867.8728332646197,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Newham,4609,2398,87571,9814.118469427533,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Salford,2634,1745,50046,9801.798651905776,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Wakefield,1766,979,33554,9904.236558751027,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Brent,3927,2694,74613,20471.311827504298,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Croydon,2856,1898,54264,10833.218471522627,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Gloucestershire,4165,2104,79135,18252.693805469225,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Lewisham,811,603,15409,3545.0737001839902,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Newport [Casnewydd GB-CNW],1254,840,23826,2726.639858467569,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Slough,852,605,16188,2182.768346505754,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Walsall,658,397,12502,3366.151728164431,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Bexley,3279,1943,62301,18536.411094064024,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Conwy,2212,1390,42028,9145.78350287397,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Greenwich,1773,1207,33687,6647.5833259547935,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Lincolnshire,3125,2029,59375,15353.853623441873,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,North Yorkshire,4890,2783,92910,20298.053805921856,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,South Lanarkshire,1769,1043,33611,5941.3973242857,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,West Lothian,1029,676,19551,4821.718540248232,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Belfast City,3414,2369,64866,11744.770067207966,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Darlington,3869,2164,73511,21632.74495161899,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Gwynedd,874,527,16606,1890.2038094830004,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Liverpool,2865,1502,54435,9852.96143958746,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Oldham,513,322,9747,1674.9895303079034,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Sunderland,629,329,11951,2753.8049814668525,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Wales [Cymru GB-CYM],4428,3287,84132,12756.656392002253,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Bridgend [Pen-y-bont ar Ogwr GB-POG],1752,879,33288,7246.215947728415,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Derbyshire,4523,2710,85937,12667.592591263818,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Halton,3966,2859,75354,14197.060932406688,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,"London, City of",3139,1977,59641,9983.94128910767,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Orkney Islands,3932,2389,74708,11186.98917529533,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Solihull,2860,1549,54340,7255.685642621436,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Wolverhampton,3692,2404,70148,12019.608011330007,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Blaenau Gwent,2712,1886,51528,12422.221778682724,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Denbighshire [Sir Ddinbych GB-DDB],2703,1935,51357,10868.581759678404,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Hampshire,1774,936,33706,5189.0360811583305,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Luton,1468,928,27892,8013.961193898213,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Oxfordshire,3344,2207,63536,9208.922796027238,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Somerset,3032,2223,57608,9403.424179100128,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Wandsworth,1508,974,28652,6808.906354561938,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Birmingham,775,578,14725,4314.774561004154,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Derby,625,461,11875,2705.409852311813,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Havering,1708,1101,32452,4895.21921336669,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Manchester,3749,2195,71231,14705.568559817222,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Pembrokeshire [Sir Benfro GB-BNF],4903,3315,93157,13076.5124078835,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Southend-on-Sea,4970,2686,94430,13000.16079599715,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,West Northamptonshire,1514,1011,28766,5429.583761703058,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Buckinghamshire,2018,1098,38342,9145.53285205112,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Devon,2974,1994,56506,11269.271443012038,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Hackney,4219,3021,80161,20337.15615591833,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Middlesbrough,1486,1088,28234,6717.01965772502,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Perth and Kinross,3572,1978,67868,15730.247818749995,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Surrey,3624,2416,68856,14834.133331804827,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Windsor and Maidenhead,3791,2046,72029,15917.745219495393,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Barnet,1074,799,20406,3701.2727693021793,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Dumfries and Galloway,3132,1636,59508,9386.620483767441,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Herefordshire,1847,1223,35093,8879.86860197123,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Medway,2167,1445,41173,10769.588193509488,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Plymouth,1500,868,28500,7802.733565581256,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Stoke-on-Trent,4212,2232,80028,16717.674706322174,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Wokingham,2124,1236,40356,9122.140849514188,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Brighton and Hove,4589,2749,87191,20846.796243699155,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Doncaster,3375,2150,64125,14062.426216688033,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Hillingdon,1235,732,23465,3413.0763607459703,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Mid and East Antrim,3838,2498,72922,17037.682739245778,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
